sentence_id,word_id,word,original_word,position,sentence,length,frequency,log_frequency,difficulty,predictability,logit_predictability,belief_in_next_word_predictability,skip_probability,regression_probability,total_occurrences
282,7,the,the,7,"Another example of a player misjudged by the NFL, he became an ironman of the American Football League who never missed a game during his career, starting 112 consecutive games.",3,29449.18,4.469073206544746,0.5937206175868412,0.17856124796384074,-0.7630628551145505,0.45430059986097565,0.0,0.0,1
282,8,nfl,"NFL,",8,"Another example of a player misjudged by the NFL, he became an ironman of the American Football League who never missed a game during his career, starting 112 consecutive games.",3,1.0,0.0,1.0,0.0001,-4.605120183487925,1.0,1.0,0.0,1
282,9,he,he,9,"Another example of a player misjudged by the NFL, he became an ironman of the American Football League who never missed a game during his career, starting 112 consecutive games.",2,7637.2,3.882934163885178,0.6470059851013474,0.001981818767042032,-3.1108782507603756,0.9213909804669919,0.0,0.0,1
282,10,became,became,10,"Another example of a player misjudged by the NFL, he became an ironman of the American Football League who never missed a game during his career, starting 112 consecutive games.",6,47.75,1.6789733759197651,0.8473660567345668,0.004266767871258539,-2.7263113903393617,0.7363306108740206,1.0,0.0,1
282,11,an,an,11,"Another example of a player misjudged by the NFL, he became an ironman of the American Football League who never missed a game during his career, starting 112 consecutive games.",2,1864.14,3.2704785254773365,0.7026837704111513,0.033214490870384084,-1.6854952037665196,0.5683678218989822,0.0,1.0,1
282,12,ironman,ironman,12,"Another example of a player misjudged by the NFL, he became an ironman of the American Football League who never missed a game during his career, starting 112 consecutive games.",7,0.02,-1.6989700043360187,1.1544518185760018,0.0001,-4.605120183487925,0.0,0.0,0.0,1
282,13,of,of,13,"Another example of a player misjudged by the NFL, he became an ironman of the American Football League who never missed a game during his career, starting 112 consecutive games.",2,11577.24,4.063605036452092,0.6305813603225371,0.015498190613260254,-2.0757062267342308,0.9130700054354798,1.0,0.0,1
282,14,the,the,14,"Another example of a player misjudged by the NFL, he became an ironman of the American Football League who never missed a game during his career, starting 112 consecutive games.",3,29449.18,4.469073206544746,0.5937206175868412,0.12465386782732493,-0.9745392743865858,0.7314059540234396,0.0,0.0,1
282,15,american,American,15,"Another example of a player misjudged by the NFL, he became an ironman of the American Football League who never missed a game during his career, starting 112 consecutive games.",8,102.22,2.009535876619218,0.8173149203073438,0.00415580427715459,-2.739542418633318,0.5404605556836921,1.0,1.0,1
282,16,football,Football,16,"Another example of a player misjudged by the NFL, he became an ironman of the American Football League who never missed a game during his career, starting 112 consecutive games.",8,37.53,1.5743785644130823,0.856874675962447,0.0002604878741553318,-4.126346862197651,0.907165099723945,0.0,0.0,1
282,17,league,League,17,"Another example of a player misjudged by the NFL, he became an ironman of the American Football League who never missed a game during his career, starting 112 consecutive games.",6,18.63,1.2702128548962426,0.8845261041003416,0.45593798280967646,-0.08835322244572395,0.9821026269545061,1.0,0.0,1
282,18,who,who,18,"Another example of a player misjudged by the NFL, he became an ironman of the American Football League who never missed a game during his career, starting 112 consecutive games.",3,2222.94,3.3469277406924336,0.6957338417552332,0.0001,-4.605120183487925,0.4083819159013436,0.0,0.0,1
282,19,never,never,19,"Another example of a player misjudged by the NFL, he became an ironman of the American Football League who never missed a game during his career, starting 112 consecutive games.",5,1362.55,3.1343524480684377,0.7150588683574148,0.004207561877285374,-2.7333277435039602,0.7441557360393368,1.0,0.0,1
282,20,missed,missed,20,"Another example of a player misjudged by the NFL, he became an ironman of the American Football League who never missed a game during his career, starting 112 consecutive games.",6,89.57,1.9521625742144626,0.8225306750714125,0.0001,-4.605120183487925,0.7808654071565057,0.0,0.0,1
282,21,a,a,21,"Another example of a player misjudged by the NFL, he became an ironman of the American Football League who never missed a game during his career, starting 112 consecutive games.",1,20415.27,4.309955128012859,0.6081858974533765,0.02530872996531434,-1.8254856903021817,0.43502745395221376,1.0,0.0,1
282,22,game,game,22,"Another example of a player misjudged by the NFL, he became an ironman of the American Football League who never missed a game during his career, starting 112 consecutive games.",4,233.84,2.36891880234938,0.7846437452409655,0.0001,-4.605120183487925,0.9881072780759458,0.0,0.0,1
282,23,during,during,23,"Another example of a player misjudged by the NFL, he became an ironman of the American Football League who never missed a game during his career, starting 112 consecutive games.",6,75.92,1.8803561994192362,0.829058527325524,0.0001,-4.605120183487925,1.0,1.0,0.0,1
282,24,his,his,24,"Another example of a player misjudged by the NFL, he became an ironman of the American Football League who never missed a game during his career, starting 112 consecutive games.",3,2124.78,3.3273139698064678,0.6975169118357756,0.04582939949865951,-1.5179583431736106,0.7810062459562207,0.0,0.0,1
282,25,career,"career,",25,"Another example of a player misjudged by the NFL, he became an ironman of the American Football League who never missed a game during his career, starting 112 consecutive games.",6,45.2,1.655138434811382,0.8495328695626017,0.0001,-4.605120183487925,0.9942826302809775,1.0,0.0,1
282,26,starting,starting,26,"Another example of a player misjudged by the NFL, he became an ironman of the American Football League who never missed a game during his career, starting 112 consecutive games.",8,69.76,1.8436064719245109,0.8323994116432263,0.0001,-4.605120183487925,0.358214180011801,0.0,0.0,1
282,27,112,112,27,"Another example of a player misjudged by the NFL, he became an ironman of the American Football League who never missed a game during his career, starting 112 consecutive games.",3,1.0,0.0,1.0,0.0001,-4.605120183487925,1.0,0.0,1.0,1
282,28,consecutive,consecutive,28,"Another example of a player misjudged by the NFL, he became an ironman of the American Football League who never missed a game during his career, starting 112 consecutive games.",11,1.63,0.21218760440395779,0.9807102177814584,0.0001,-4.605120183487925,0.5145594304568648,0.0,0.0,1
282,29,games,games.,29,"Another example of a player misjudged by the NFL, he became an ironman of the American Football League who never missed a game during his career, starting 112 consecutive games.",5,44.84,1.6516656039229356,0.8498485814615513,0.0001,-4.605120183487925,0.9111063185089374,0.0,0.0,1
27,0,rosemary,"Rosemary,",0,"Rosemary, Betty, and brother, Nick, as well as her nephew, George Clooney (Nick's son), all became entertainers.",8,4.94,0.693726948923647,0.9369339137342139,0.0004,-4.605120183487925,0.0,1.0,1.0,4
27,1,betty,"Betty,",1,"Rosemary, Betty, and brother, Nick, as well as her nephew, George Clooney (Nick's son), all became entertainers.",5,24.43,1.3879234669734366,0.8738251393660512,0.0004,-4.605120183487925,1.0,0.0,0.0,4
27,2,and,and,2,"Rosemary, Betty, and brother, Nick, as well as her nephew, George Clooney (Nick's son), all became entertainers.",3,13387.84,4.126710513400982,0.6248444987817289,0.08202246674360966,-1.933168834917398,1.0,1.0,0.0,4
27,3,brother,"brother,",3,"Rosemary, Betty, and brother, Nick, as well as her nephew, George Clooney (Nick's son), all became entertainers.",7,283.94,2.4532265779981905,0.7769794020001645,0.0004,-4.605120183487925,0.504701238404926,0.0,0.0,4
27,4,nick,"Nick,",4,"Rosemary, Betty, and brother, Nick, as well as her nephew, George Clooney (Nick's son), all became entertainers.",4,60.04,1.7784406835712327,0.8383235742207971,0.0004,-4.605120183487925,0.0,0.0,0.0,4
27,5,as,as,5,"Rosemary, Betty, and brother, Nick, as well as her nephew, George Clooney (Nick's son), all became entertainers.",2,2217.02,3.345769610954118,0.6958391262768984,0.022080495868528626,-2.596909772488798,1.0,1.0,0.0,4
27,6,well,well,6,"Rosemary, Betty, and brother, Nick, as well as her nephew, George Clooney (Nick's son), all became entertainers.",4,2990.65,3.4757655899076516,0.6840213100083954,0.1649693763474282,-1.573086420147874,0.9495823209734744,0.0,0.0,4
27,7,as,as,7,"Rosemary, Betty, and brother, Nick, as well as her nephew, George Clooney (Nick's son), all became entertainers.",2,2217.02,3.345769610954118,0.6958391262768984,3.0999860379902002,0.618371305020382,1.0,1.0,0.0,4
27,8,her,her,8,"Rosemary, Betty, and brother, Nick, as well as her nephew, George Clooney (Nick's son), all became entertainers.",3,2835.82,3.452678661106355,0.6861201217176041,0.03208098365177854,-2.408866807009951,0.4904905437677991,0.0,0.0,4
27,9,nephew,"nephew,",9,"Rosemary, Betty, and brother, Nick, as well as her nephew, George Clooney (Nick's son), all became entertainers.",6,16.59,1.2198463860243607,0.8891048739977854,0.0004,-4.605120183487925,0.659839665205673,1.0,0.0,4
27,10,george,George,10,"Rosemary, Betty, and brother, Nick, as well as her nephew, George Clooney (Nick's son), all became entertainers.",6,146.55,2.1659858227744544,0.8030921979295951,0.0005517824873434893,-4.444256519996728,1.0,0.0,0.0,4
27,11,clooney,Clooney,11,"Rosemary, Betty, and brother, Nick, as well as her nephew, George Clooney (Nick's son), all became entertainers.",7,1.0,0.0,1.0,0.0004,-4.605120183487925,1.0,1.0,1.0,4
27,12,nicks,(Nick's,12,"Rosemary, Betty, and brother, Nick, as well as her nephew, George Clooney (Nick's son), all became entertainers.",5,0.71,-0.14874165128092473,1.013521968298266,0.0004,-4.605120183487925,0.0,0.0,0.0,4
27,13,son,"son),",13,"Rosemary, Betty, and brother, Nick, as well as her nephew, George Clooney (Nick's son), all became entertainers.",3,410.76,2.613588145185502,0.7624010777104089,0.0004,-4.605120183487925,0.9781833845793036,1.0,0.0,4
27,14,all,all,14,"Rosemary, Betty, and brother, Nick, as well as her nephew, George Clooney (Nick's son), all became entertainers.",3,5161.86,3.71280622142986,0.6624721616881946,0.005554610372591124,-3.289015870876626,0.5074292937664515,0.0,0.0,4
27,15,became,became,15,"Rosemary, Betty, and brother, Nick, as well as her nephew, George Clooney (Nick's son), all became entertainers.",6,47.75,1.6789733759197651,0.8473660567345668,0.0004,-4.605120183487925,0.32880214835383903,0.0,1.0,4
27,16,entertainers,entertainers.,16,"Rosemary, Betty, and brother, Nick, as well as her nephew, George Clooney (Nick's son), all became entertainers.",12,0.73,-0.1366771398795441,1.012425194534504,0.0004,-4.605120183487925,0.6291184055349077,0.0,0.0,4
65,0,einstein,Einstein,0,"Einstein married Mileva Marić on January 6, 1903.",8,5.27,0.7218106152125466,0.9343808531624958,0.00030000000000000003,-4.605120183487925,0.0,1.0,1.0,3
65,1,married,married,1,"Einstein married Mileva Marić on January 6, 1903.",7,238.49,2.377470173582134,0.7838663478561697,0.00030000000000000003,-4.605120183487925,0.46985215700515487,0.0,0.0,3
65,2,mileva,Mileva,2,"Einstein married Mileva Marić on January 6, 1903.",6,1.0,0.0,1.0,0.00030000000000000003,-4.605120183487925,0.7390117017732035,1.0,1.0,3
65,3,marić,Marić,3,"Einstein married Mileva Marić on January 6, 1903.",5,1.0,0.0,1.0,0.00030000000000000003,-4.605120183487925,0.42270659632509594,0.0,0.0,3
65,4,on,on,4,"Einstein married Mileva Marić on January 6, 1903.",2,6955.73,3.8423427156846266,0.6506961167559431,0.018153643833600797,-2.5507133337504375,0.34030955709703653,1.0,0.3333333333333333,3
65,5,january,January,5,"Einstein married Mileva Marić on January 6, 1903.",7,6.69,0.8254261177678232,0.9249612620211071,0.005954301407571508,-3.110133472119538,0.8727334344834571,0.0,0.0,3
65,6,6,"6,",6,"Einstein married Mileva Marić on January 6, 1903.",1,1.0,0.0,1.0,0.00030000000000000003,-4.605120183487925,0.0,0.0,1.0,3
65,7,1903,1903.,7,"Einstein married Mileva Marić on January 6, 1903.",4,1.0,0.0,1.0,0.00030000000000000003,-4.605120183487925,0.13171448750636572,0.0,0.0,3
62,0,he,He,0,"He was awarded the 1921 Nobel Prize for Physics for his explanation of the photoelectric effect in 1905 (his ""miracle year"") and ""for his services to Theoretical Physics"".",2,7637.2,3.882934163885178,0.6470059851013474,0.005945456301126096,-3.1108782507603756,0.5115119557045094,1.0,0.0,3
62,1,was,was,1,"He was awarded the 1921 Nobel Prize for Physics for his explanation of the photoelectric effect in 1905 (his ""miracle year"") and ""for his services to Theoretical Physics"".",3,5654.73,3.75241187322089,0.65887164788901,0.12320644575986625,-1.5752851172319664,0.9754086447984102,0.0,0.0,3
62,2,awarded,awarded,2,"He was awarded the 1921 Nobel Prize for Physics for his explanation of the photoelectric effect in 1905 (his ""miracle year"") and ""for his services to Theoretical Physics"".",7,2.47,0.39269695325966575,0.964300276976394,0.005313543177983279,-3.167167969153404,0.6051679073214304,1.0,1.0,3
62,3,the,the,3,"He was awarded the 1921 Nobel Prize for Physics for his explanation of the photoelectric effect in 1905 (his ""miracle year"") and ""for his services to Theoretical Physics"".",3,29449.180000000004,4.469073206544746,0.5937206175868412,2.4800597198430534,0.7811619801614071,0.6975038904024707,0.0,0.0,3
62,4,1921,1921,4,"He was awarded the 1921 Nobel Prize for Physics for his explanation of the photoelectric effect in 1905 (his ""miracle year"") and ""for his services to Theoretical Physics"".",4,1.0,0.0,1.0,0.00030000000000000003,-4.605120183487925,0.21627773122349003,0.0,0.0,3
62,5,nobel,Nobel,5,"He was awarded the 1921 Nobel Prize for Physics for his explanation of the photoelectric effect in 1905 (his ""miracle year"") and ""for his services to Theoretical Physics"".",5,3.24,0.5105450102066121,0.9535868172539445,0.00030000000000000003,-4.605120183487925,1.0,1.0,1.0,3
62,6,prize,Prize,6,"He was awarded the 1921 Nobel Prize for Physics for his explanation of the photoelectric effect in 1905 (his ""miracle year"") and ""for his services to Theoretical Physics"".",5,22.39,1.3500540935790302,0.8772678096746335,2.1750051729608186,0.48470460291663064,0.9996261848354288,0.0,0.0,3
62,7,for,for,7,"He was awarded the 1921 Nobel Prize for Physics for his explanation of the photoelectric effect in 1905 (his ""miracle year"") and ""for his services to Theoretical Physics"".",3,6895.100000000001,3.8385405691533854,0.6510417664406014,1.9806828150218185,0.3321543323453211,0.9734401251785852,1.0,0.0,3
62,8,physics,Physics,8,"He was awarded the 1921 Nobel Prize for Physics for his explanation of the photoelectric effect in 1905 (his ""miracle year"") and ""for his services to Theoretical Physics"".",7,9.45,0.9754318085092629,0.9113243810446124,0.00030000000000000003,-4.605120183487925,0.9999479592382102,0.0,0.0,3
62,9,for,for,9,"He was awarded the 1921 Nobel Prize for Physics for his explanation of the photoelectric effect in 1905 (his ""miracle year"") and ""for his services to Theoretical Physics"".",3,6895.100000000001,3.8385405691533854,0.6510417664406014,0.14322879394626847,-1.4965020038906587,0.8202334230892286,1.0,0.0,3
